date,month,month_num,year,quarter,region,store_name,product_name,category,quantity,unit_price,discount_pct,net_revenue,gross_profit
2023-07-12,July,7,2023,Q3,Online,Online Store,Yoga Mat Premium,Health,9,39.99,20,287.93,287.91
2023-06-20,June,6,2023,Q2,West,Vancouver Flagship,Yoga Mat Premium,Health,6,39.99,0,239.94,191.94
2023-07-15,July,7,2023,Q3,West,Calgary Centre,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2023-11-06,November,11,2023,Q4,Central,Saskatoon Outlet,Running Shoes Men,Footwear,2,99.99,15,169.98,129.98
2024-05-26,May,5,2024,Q2,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,7,69.99,0,489.93,349.93
2023-12-27,December,12,2023,Q4,Central,Saskatoon Outlet,Yoga Mat Premium,Health,6,39.99,0,239.94,191.94
2023-06-30,June,6,2023,Q2,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,6,69.99,0,419.94,299.94
2024-07-20,July,7,2024,Q3,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,7,49.99,5,332.43,265.93
2023-10-19,October,10,2023,Q4,Online,Online Store,Yoga Mat Premium,Health,5,39.99,15,169.96,159.95
2024-09-27,September,9,2024,Q3,East,Toronto Downtown,Office Chair Ergonomic,Furniture,2,249.99,0,499.98,329.98
2024-10-27,October,10,2024,Q4,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,7,129.99,0,909.93,594.93
2024-05-23,May,5,2024,Q2,Online,Online Store,Office Chair Ergonomic,Furniture,8,249.99,10,1799.93,1319.92
2024-08-18,August,8,2024,Q3,Online,Online Store,Wireless Headphones Pro,Electronics,5,129.99,20,519.96,424.95
2024-03-06,March,3,2024,Q1,West,Vancouver Flagship,Protein Powder Vanilla,Health,8,54.99,10,395.93,295.92
2024-01-26,January,1,2024,Q1,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,8,249.99,0,1999.92,1319.92
2023-12-26,December,12,2023,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,7,69.99,0,489.93,349.93
2024-01-19,January,1,2024,Q1,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,5,54.99,0,274.95,184.95
2024-11-05,November,11,2024,Q4,West,Calgary Centre,Running Shoes Men,Footwear,7,99.99,15,594.94,454.93
2023-09-05,September,9,2023,Q3,East,Montreal Hub,Wireless Headphones Pro,Electronics,1,129.99,0,129.99,84.99
2023-01-27,January,1,2023,Q1,West,Calgary Centre,Laptop Stand Aluminum,Electronics,9,49.99,20,359.93,341.91
2024-09-06,September,9,2024,Q3,West,Calgary Centre,Coffee Maker Deluxe,Appliances,3,119.99,10,323.97,239.97
2024-03-16,March,3,2024,Q1,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,7,54.99,0,384.93,258.93
2024-09-23,September,9,2024,Q3,East,Toronto Downtown,Yoga Mat Premium,Health,10,39.99,5,379.91,319.9
2023-05-12,May,5,2023,Q2,Online,Online Store,Yoga Mat Premium,Health,3,39.99,5,113.97,95.97
2023-11-22,November,11,2023,Q4,East,Montreal Hub,Laptop Stand Aluminum,Electronics,4,49.99,0,199.96,151.96
2024-12-28,December,12,2024,Q4,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,2,49.99,15,84.98,75.98
2024-08-13,August,8,2024,Q3,Online,Online Store,Yoga Mat Premium,Health,5,39.99,20,159.96,159.95
2024-07-20,July,7,2024,Q3,West,Calgary Centre,Laptop Stand Aluminum,Electronics,4,49.99,0,199.96,151.96
2023-04-06,April,4,2023,Q2,East,Montreal Hub,Wireless Headphones Pro,Electronics,1,129.99,15,110.49,84.99
2024-08-30,August,8,2024,Q3,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,10,49.99,15,424.92,379.9
2024-07-10,July,7,2024,Q3,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,7,249.99,0,1749.93,1154.93
2023-05-14,May,5,2023,Q2,Online,Online Store,Bluetooth Speaker Mini,Electronics,6,69.99,0,419.94,299.94
2023-09-03,September,9,2023,Q3,West,Calgary Centre,Protein Powder Vanilla,Health,4,54.99,10,197.96,147.96
2023-09-09,September,9,2023,Q3,West,Calgary Centre,Yoga Mat Premium,Health,1,39.99,0,39.99,31.99
2023-03-26,March,3,2023,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,1,49.99,15,42.49,37.99
2024-08-16,August,8,2024,Q3,East,Toronto Downtown,Office Chair Ergonomic,Furniture,8,249.99,10,1799.93,1319.92
2023-05-06,May,5,2023,Q2,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,5,249.99,0,1249.95,824.95
2023-07-04,July,7,2023,Q3,East,Toronto Downtown,Office Chair Ergonomic,Furniture,8,249.99,20,1599.94,1319.92
2024-01-06,January,1,2024,Q1,East,Montreal Hub,Protein Powder Vanilla,Health,2,54.99,5,104.48,73.98
2023-01-23,January,1,2023,Q1,East,Toronto Downtown,Yoga Mat Premium,Health,8,39.99,15,271.93,255.92
2023-03-20,March,3,2023,Q1,Online,Online Store,Protein Powder Vanilla,Health,7,54.99,5,365.68,258.93
2023-11-18,November,11,2023,Q4,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2023-01-11,January,1,2023,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,10,49.99,15,424.92,379.9
2024-09-13,September,9,2024,Q3,East,Toronto Downtown,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2024-05-10,May,5,2024,Q2,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,9,129.99,15,994.42,764.91
2023-09-18,September,9,2023,Q3,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,10,249.99,0,2499.9,1649.9
2024-07-02,July,7,2024,Q3,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,9,129.99,20,935.93,764.91
2023-06-06,June,6,2023,Q2,West,Calgary Centre,Protein Powder Vanilla,Health,2,54.99,0,109.98,73.98
2023-01-31,January,1,2023,Q1,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,4,119.99,0,479.96,319.96
2024-12-09,December,12,2024,Q4,West,Calgary Centre,Laptop Stand Aluminum,Electronics,5,49.99,5,237.45,189.95
2023-07-24,July,7,2023,Q3,West,Calgary Centre,Office Chair Ergonomic,Furniture,9,249.99,15,1912.42,1484.91
2023-10-29,October,10,2023,Q4,Online,Online Store,Bluetooth Speaker Mini,Electronics,8,69.99,5,531.92,399.92
2024-06-08,June,6,2024,Q2,West,Vancouver Flagship,Yoga Mat Premium,Health,5,39.99,0,199.95,159.95
2023-07-22,July,7,2023,Q3,East,Montreal Hub,Running Shoes Men,Footwear,2,99.99,10,179.98,129.98
2024-08-24,August,8,2024,Q3,West,Vancouver Flagship,Running Shoes Men,Footwear,4,99.99,15,339.97,259.96
2024-05-14,May,5,2024,Q2,East,Montreal Hub,Yoga Mat Premium,Health,7,39.99,10,251.94,223.93
2023-10-06,October,10,2023,Q4,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,2,119.99,10,215.98,159.98
2024-01-28,January,1,2024,Q1,West,Vancouver Flagship,Yoga Mat Premium,Health,10,39.99,0,399.9,319.9
2024-01-18,January,1,2024,Q1,East,Montreal Hub,Office Chair Ergonomic,Furniture,3,249.99,0,749.97,494.97
2024-06-07,June,6,2024,Q2,Central,Saskatoon Outlet,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2024-09-10,September,9,2024,Q3,East,Montreal Hub,Coffee Maker Deluxe,Appliances,1,119.99,0,119.99,79.99
2023-07-04,July,7,2023,Q3,East,Montreal Hub,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2023-09-09,September,9,2023,Q3,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,6,249.99,0,1499.94,989.94
2023-05-29,May,5,2023,Q2,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,1,119.99,0,119.99,79.99
2024-12-05,December,12,2024,Q4,Online,Online Store,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2024-04-21,April,4,2024,Q2,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,9,119.99,0,1079.91,719.91
2024-01-30,January,1,2024,Q1,Central,Saskatoon Outlet,Running Shoes Men,Footwear,4,99.99,10,359.96,259.96
2023-08-11,August,8,2023,Q3,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,5,249.99,15,1062.46,824.95
2024-09-14,September,9,2024,Q3,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,7,249.99,15,1487.44,1154.93
2024-03-21,March,3,2024,Q1,West,Calgary Centre,Coffee Maker Deluxe,Appliances,4,119.99,0,479.96,319.96
2023-02-20,February,2,2023,Q1,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,1,69.99,0,69.99,49.99
2024-03-07,March,3,2024,Q1,East,Toronto Downtown,Office Chair Ergonomic,Furniture,8,249.99,0,1999.92,1319.92
2024-09-07,September,9,2024,Q3,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,7,119.99,0,839.93,559.93
2024-08-13,August,8,2024,Q3,West,Calgary Centre,Wireless Headphones Pro,Electronics,1,129.99,15,110.49,84.99
2024-08-12,August,8,2024,Q3,East,Montreal Hub,Wireless Headphones Pro,Electronics,5,129.99,0,649.95,424.95
2024-02-17,February,2,2024,Q1,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,9,129.99,0,1169.91,764.91
2023-12-12,December,12,2023,Q4,East,Toronto Downtown,Wireless Headphones Pro,Electronics,8,129.99,0,1039.92,679.92
2024-03-01,March,3,2024,Q1,West,Calgary Centre,Running Shoes Men,Footwear,6,99.99,20,479.95,389.94
2023-12-21,December,12,2023,Q4,East,Toronto Downtown,Yoga Mat Premium,Health,9,39.99,20,287.93,287.91
2023-11-17,November,11,2023,Q4,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,1,69.99,5,66.49,49.99
2023-11-02,November,11,2023,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,2,69.99,20,111.98,99.98
2024-01-18,January,1,2024,Q1,East,Toronto Downtown,Office Chair Ergonomic,Furniture,4,249.99,0,999.96,659.96
2023-01-11,January,1,2023,Q1,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,6,49.99,20,239.95,227.94
2024-12-05,December,12,2024,Q4,West,Vancouver Flagship,Yoga Mat Premium,Health,3,39.99,0,119.97,95.97
2023-07-15,July,7,2023,Q3,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,1,119.99,15,101.99,79.99
2023-02-23,February,2,2023,Q1,East,Toronto Downtown,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2023-11-08,November,11,2023,Q4,West,Calgary Centre,Office Chair Ergonomic,Furniture,6,249.99,15,1274.95,989.94
2024-09-19,September,9,2024,Q3,West,Calgary Centre,Yoga Mat Premium,Health,3,39.99,0,119.97,95.97
2024-08-20,August,8,2024,Q3,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2023-06-01,June,6,2023,Q2,Online,Online Store,Yoga Mat Premium,Health,8,39.99,15,271.93,255.92
2023-05-06,May,5,2023,Q2,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,8,54.99,15,373.93,295.92
2024-05-16,May,5,2024,Q2,West,Calgary Centre,Running Shoes Men,Footwear,8,99.99,0,799.92,519.92
2023-04-05,April,4,2023,Q2,West,Calgary Centre,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2024-07-25,July,7,2024,Q3,Online,Online Store,Protein Powder Vanilla,Health,4,54.99,15,186.97,147.96
2023-03-21,March,3,2023,Q1,East,Montreal Hub,Office Chair Ergonomic,Furniture,1,249.99,0,249.99,164.99
2023-01-14,January,1,2023,Q1,East,Montreal Hub,Protein Powder Vanilla,Health,7,54.99,0,384.93,258.93
2024-05-14,May,5,2024,Q2,West,Calgary Centre,Office Chair Ergonomic,Furniture,4,249.99,20,799.97,659.96
2024-08-27,August,8,2024,Q3,West,Calgary Centre,Coffee Maker Deluxe,Appliances,8,119.99,15,815.93,639.92
2023-06-07,June,6,2023,Q2,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,4,249.99,0,999.96,659.96
2024-01-30,January,1,2024,Q1,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,9,69.99,0,629.91,449.91
2024-02-14,February,2,2024,Q1,East,Toronto Downtown,Protein Powder Vanilla,Health,5,54.99,5,261.2,184.95
2023-06-18,June,6,2023,Q2,Central,Saskatoon Outlet,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2024-04-17,April,4,2024,Q2,Online,Online Store,Office Chair Ergonomic,Furniture,2,249.99,0,499.98,329.98
2023-01-17,January,1,2023,Q1,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,5,69.99,0,349.95,249.95
2024-05-02,May,5,2024,Q2,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,5,69.99,0,349.95,249.95
2024-07-17,July,7,2024,Q3,West,Calgary Centre,Office Chair Ergonomic,Furniture,7,249.99,0,1749.93,1154.93
2023-06-04,June,6,2023,Q2,Central,Saskatoon Outlet,Yoga Mat Premium,Health,7,39.99,10,251.94,223.93
2023-12-08,December,12,2023,Q4,East,Montreal Hub,Wireless Headphones Pro,Electronics,5,129.99,0,649.95,424.95
2023-04-11,April,4,2023,Q2,Online,Online Store,Wireless Headphones Pro,Electronics,7,129.99,15,773.44,594.93
2024-03-08,March,3,2024,Q1,West,Calgary Centre,Protein Powder Vanilla,Health,4,54.99,5,208.96,147.96
2023-06-30,June,6,2023,Q2,Central,Saskatoon Outlet,Running Shoes Men,Footwear,10,99.99,5,949.9,649.9
2024-06-15,June,6,2024,Q2,East,Toronto Downtown,Yoga Mat Premium,Health,1,39.99,15,33.99,31.99
2023-09-12,September,9,2023,Q3,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,2,249.99,0,499.98,329.98
2023-02-06,February,2,2023,Q1,West,Vancouver Flagship,Running Shoes Men,Footwear,2,99.99,10,179.98,129.98
2023-04-14,April,4,2023,Q2,West,Vancouver Flagship,Running Shoes Men,Footwear,10,99.99,15,849.91,649.9
2024-02-19,February,2,2024,Q1,East,Montreal Hub,Yoga Mat Premium,Health,2,39.99,0,79.98,63.98
2024-12-09,December,12,2024,Q4,East,Montreal Hub,Running Shoes Men,Footwear,4,99.99,0,399.96,259.96
2023-07-28,July,7,2023,Q3,Online,Online Store,Coffee Maker Deluxe,Appliances,5,119.99,15,509.96,399.95
2024-09-02,September,9,2024,Q3,Online,Online Store,Running Shoes Men,Footwear,1,99.99,0,99.99,64.99
2023-07-09,July,7,2023,Q3,Online,Online Store,Bluetooth Speaker Mini,Electronics,5,69.99,20,279.96,249.95
2024-12-05,December,12,2024,Q4,West,Vancouver Flagship,Protein Powder Vanilla,Health,6,54.99,15,280.45,221.94
2023-03-13,March,3,2023,Q1,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,6,49.99,5,284.94,227.94
2023-05-26,May,5,2023,Q2,Online,Online Store,Wireless Headphones Pro,Electronics,8,129.99,5,987.92,679.92
2023-12-09,December,12,2023,Q4,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,5,129.99,0,649.95,424.95
2023-06-24,June,6,2023,Q2,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,6,129.99,5,740.94,509.94
2024-08-20,August,8,2024,Q3,East,Montreal Hub,Wireless Headphones Pro,Electronics,4,129.99,5,493.96,339.96
2023-04-23,April,4,2023,Q2,East,Toronto Downtown,Wireless Headphones Pro,Electronics,10,129.99,15,1104.91,849.9
2023-10-25,October,10,2023,Q4,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,9,54.99,0,494.91,332.91
2023-05-31,May,5,2023,Q2,East,Toronto Downtown,Office Chair Ergonomic,Furniture,5,249.99,20,999.96,824.95
2023-12-10,December,12,2023,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,6,69.99,10,377.95,299.94
2023-09-21,September,9,2023,Q3,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,6,69.99,5,398.94,299.94
2023-01-14,January,1,2023,Q1,West,Calgary Centre,Coffee Maker Deluxe,Appliances,6,119.99,10,647.95,479.94
2024-11-10,November,11,2024,Q4,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,5,69.99,15,297.46,249.95
2024-06-15,June,6,2024,Q2,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,7,129.99,20,727.94,594.93
2023-08-14,August,8,2023,Q3,West,Calgary Centre,Laptop Stand Aluminum,Electronics,8,49.99,0,399.92,303.92
2023-09-08,September,9,2023,Q3,West,Calgary Centre,Yoga Mat Premium,Health,4,39.99,15,135.97,127.96
2023-04-02,April,4,2023,Q2,East,Montreal Hub,Protein Powder Vanilla,Health,2,54.99,0,109.98,73.98
2024-10-03,October,10,2024,Q4,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2024-11-26,November,11,2024,Q4,West,Calgary Centre,Coffee Maker Deluxe,Appliances,7,119.99,10,755.94,559.93
2024-03-03,March,3,2024,Q1,West,Calgary Centre,Running Shoes Men,Footwear,4,99.99,0,399.96,259.96
2024-08-16,August,8,2024,Q3,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,2,119.99,5,227.98,159.98
2024-04-10,April,4,2024,Q2,West,Calgary Centre,Coffee Maker Deluxe,Appliances,2,119.99,0,239.98,159.98
2024-05-25,May,5,2024,Q2,East,Montreal Hub,Laptop Stand Aluminum,Electronics,3,49.99,10,134.97,113.97
2023-10-24,October,10,2023,Q4,West,Calgary Centre,Laptop Stand Aluminum,Electronics,8,49.99,0,399.92,303.92
2023-03-08,March,3,2023,Q1,East,Toronto Downtown,Running Shoes Men,Footwear,8,99.99,0,799.92,519.92
2023-08-11,August,8,2023,Q3,Central,Saskatoon Outlet,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2024-05-15,May,5,2024,Q2,East,Toronto Downtown,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2024-11-07,November,11,2024,Q4,East,Toronto Downtown,Wireless Headphones Pro,Electronics,5,129.99,0,649.95,424.95
2023-12-25,December,12,2023,Q4,Central,Saskatoon Outlet,Running Shoes Men,Footwear,9,99.99,0,899.91,584.91
2023-03-30,March,3,2023,Q1,West,Vancouver Flagship,Running Shoes Men,Footwear,4,99.99,5,379.96,259.96
2024-08-22,August,8,2024,Q3,West,Calgary Centre,Office Chair Ergonomic,Furniture,4,249.99,0,999.96,659.96
2024-04-29,April,4,2024,Q2,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,7,119.99,5,797.93,559.93
2024-02-13,February,2,2024,Q1,West,Calgary Centre,Office Chair Ergonomic,Furniture,5,249.99,10,1124.96,824.95
2023-11-15,November,11,2023,Q4,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,7,49.99,15,297.44,265.93
2023-11-27,November,11,2023,Q4,Online,Online Store,Laptop Stand Aluminum,Electronics,4,49.99,0,199.96,151.96
2023-05-19,May,5,2023,Q2,Central,Saskatoon Outlet,Yoga Mat Premium,Health,4,39.99,0,159.96,127.96
2023-11-09,November,11,2023,Q4,West,Calgary Centre,Office Chair Ergonomic,Furniture,10,249.99,15,2124.91,1649.9
2024-04-17,April,4,2024,Q2,East,Montreal Hub,Laptop Stand Aluminum,Electronics,7,49.99,0,349.93,265.93
2023-05-22,May,5,2023,Q2,Online,Online Store,Bluetooth Speaker Mini,Electronics,6,69.99,10,377.95,299.94
2024-12-02,December,12,2024,Q4,East,Montreal Hub,Coffee Maker Deluxe,Appliances,6,119.99,5,683.94,479.94
2024-04-22,April,4,2024,Q2,East,Montreal Hub,Yoga Mat Premium,Health,8,39.99,0,319.92,255.92
2024-07-26,July,7,2024,Q3,East,Montreal Hub,Wireless Headphones Pro,Electronics,2,129.99,20,207.98,169.98
2023-05-24,May,5,2023,Q2,West,Vancouver Flagship,Running Shoes Men,Footwear,10,99.99,10,899.91,649.9
2024-01-18,January,1,2024,Q1,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,9,49.99,10,404.92,341.91
2023-10-28,October,10,2023,Q4,East,Montreal Hub,Wireless Headphones Pro,Electronics,3,129.99,5,370.47,254.97
2024-11-17,November,11,2024,Q4,East,Montreal Hub,Wireless Headphones Pro,Electronics,9,129.99,5,1111.41,764.91
2023-02-25,February,2,2023,Q1,East,Toronto Downtown,Office Chair Ergonomic,Furniture,5,249.99,20,999.96,824.95
2024-10-27,October,10,2024,Q4,West,Calgary Centre,Office Chair Ergonomic,Furniture,10,249.99,0,2499.9,1649.9
2023-10-25,October,10,2023,Q4,Online,Online Store,Bluetooth Speaker Mini,Electronics,6,69.99,20,335.95,299.94
2023-03-04,March,3,2023,Q1,Online,Online Store,Office Chair Ergonomic,Furniture,10,249.99,15,2124.91,1649.9
2024-06-07,June,6,2024,Q2,Online,Online Store,Wireless Headphones Pro,Electronics,4,129.99,10,467.96,339.96
2023-05-28,May,5,2023,Q2,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,4,69.99,15,237.97,199.96
2024-10-17,October,10,2024,Q4,West,Calgary Centre,Laptop Stand Aluminum,Electronics,5,49.99,15,212.46,189.95
2023-01-07,January,1,2023,Q1,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,4,69.99,0,279.96,199.96
2023-03-10,March,3,2023,Q1,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,10,129.99,0,1299.9,849.9
2024-06-16,June,6,2024,Q2,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,4,249.99,0,999.96,659.96
2024-04-30,April,4,2024,Q2,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,8,129.99,5,987.92,679.92
2023-02-26,February,2,2023,Q1,West,Calgary Centre,Office Chair Ergonomic,Furniture,7,249.99,5,1662.43,1154.93
2023-07-08,July,7,2023,Q3,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,5,54.99,20,219.96,184.95
2024-09-19,September,9,2024,Q3,Online,Online Store,Bluetooth Speaker Mini,Electronics,10,69.99,0,699.9,499.9
2024-03-18,March,3,2024,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,1,49.99,0,49.99,37.99
2023-05-26,May,5,2023,Q2,West,Vancouver Flagship,Protein Powder Vanilla,Health,9,54.99,15,420.67,332.91
2024-12-17,December,12,2024,Q4,East,Montreal Hub,Protein Powder Vanilla,Health,8,54.99,0,439.92,295.92
2023-10-24,October,10,2023,Q4,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,8,249.99,0,1999.92,1319.92
2024-11-14,November,11,2024,Q4,East,Montreal Hub,Running Shoes Men,Footwear,7,99.99,15,594.94,454.93
2023-04-20,April,4,2023,Q2,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,7,69.99,0,489.93,349.93
2023-01-29,January,1,2023,Q1,East,Montreal Hub,Running Shoes Men,Footwear,2,99.99,10,179.98,129.98
2024-02-03,February,2,2024,Q1,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,5,129.99,0,649.95,424.95
2024-10-22,October,10,2024,Q4,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,6,69.99,0,419.94,299.94
2024-04-24,April,4,2024,Q2,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,1,69.99,0,69.99,49.99
2024-01-02,January,1,2024,Q1,West,Calgary Centre,Protein Powder Vanilla,Health,9,54.99,5,470.16,332.91
2024-06-09,June,6,2024,Q2,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,3,249.99,0,749.97,494.97
2024-11-02,November,11,2024,Q4,East,Montreal Hub,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2024-11-05,November,11,2024,Q4,East,Montreal Hub,Running Shoes Men,Footwear,2,99.99,20,159.98,129.98
